,Age Group,Sex,Year,Population_2018,Population_2022,Population_Difference,Percentage_Difference
252,0-4,male,2022,1616586.0,1568276.0,-48310.0,-2.9883965344250165
253,5-9,male,2022,1791472.0,1707638.0,-83834.0,-4.679615422401243
254,10-14,male,2022,1831728.0,1789255.0,-42473.0,-2.318739463501131
255,15-19,male,2022,1681017.0,1703618.0,22601.0,1.3444837262204963
256,20-24,male,2022,1724069.0,1740839.0,16770.0,0.9726988885015622
257,25-29,male,2022,1900797.0,1836278.0,-64519.0,-3.3943130171186087
258,30-34,male,2022,1966797.0,1933496.0,-33301.0,-1.6931589787863213
259,35-39,male,2022,1874984.0,1865668.0,-9316.0,-0.49685757318462453
260,40-44,male,2022,1807515.0,1798188.0,-9327.0,-0.5160123152504958
261,45-49,male,2022,1711903.0,1713834.0,1931.0,0.11279844710827658
262,50-54,male,2022,1894173.0,1901068.0,6895.0,0.3640111014147071
263,55-59,male,2022,1899352.0,1892533.0,-6819.0,-0.3590171805963297
264,60-64,male,2022,1668149.0,1661598.0,-6551.0,-0.3927107230828901
265,65-69,male,2022,1392992.0,1372227.0,-20765.0,-1.4906761847878525
266,70-74,male,2022,1288895.0,1264199.0,-24696.0,-1.9160598807505653
267,75-79,male,2022,1087002.0,1064194.0,-22808.0,-2.098248209294923
268,80-84,male,2022,653437.0,634345.0,-19092.0,-2.9217812887853
269,85-89,male,2022,382231.0,367817.0,-14414.0,-3.7710180492947982
270,90-94,male,2022,149531.0,140311.0,-9220.0,-6.165945523001919
271,95-99,male,2022,32409.999999999996,28064.0,-4345.999999999996,-13.409441530391844
272,100&over,male,2022,3064.0,2586.0,-478.0,-15.60052219321149
273,0-4,female,2022,1539989.0,1497099.0,-42890.0,-2.785084828527996
274,5-9,female,2022,1703291.0,1629351.0,-73940.0,-4.341008083762551
275,10-14,female,2022,1744902.0,1705034.0,-39868.0,-2.2848274573586367
276,15-19,female,2022,1590329.0,1606478.0,16149.0,1.015450262178455
277,20-24,female,2022,1624869.0,1695715.0,70846.0,4.360105337722611
278,25-29,female,2022,1806336.0,1884992.0,78656.0,4.354450113378685
279,30-34,female,2022,1931856.0,2058539.0,126683.0,6.557579861024839
280,35-39,female,2022,1901747.0,1994319.0,92572.0,4.867734772290952
281,40-44,female,2022,1840111.0,1887642.0,47531.0,2.5830506963982063
282,45-49,female,2022,1738246.0,1765240.0,26994.0,1.5529447500526392
283,50-54,female,2022,1945983.0,1965506.0,19523.0,1.0032461742985421
284,55-59,female,2022,1963994.0,1961166.0,-2828.0,-0.14399229325547838
285,60-64,female,2022,1734885.0,1719417.0,-15468.0,-0.89158647403142
286,65-69,female,2022,1478659.0,1453538.0,-25121.0,-1.6989042098279588
287,70-74,female,2022,1415794.0,1393523.0,-22271.0,-1.5730395806169541
288,75-79,female,2022,1236155.0,1219566.0,-16589.0,-1.3419838127095711
289,80-84,female,2022,817933.0,803315.0,-14618.0,-1.7871879481571227
290,85-89,female,2022,548588.0,536705.0,-11883.0,-2.166106440534609
291,90-94,female,2022,269517.0,262268.0,-7249.0,-2.6896262573418377
292,95-99,female,2022,78878.0,75398.0,-3480.0,-4.4118765688785215
293,100&over,female,2022,11939.0,11699.0,-240.0,-2.010218611273976
294,0-4,persons,2022,3156575.0,3065375.0,-91200.0,-2.889207447945954
295,5-9,persons,2022,3494763.0,3336989.0,-157774.0,-4.514583678492647
296,10-14,persons,2022,3576630.0,3494289.0,-82341.0,-2.3021950830810005
297,15-19,persons,2022,3271346.0,3310096.0,38750.0,1.1845277142802992
298,20-24,persons,2022,3348938.0,3436554.0,87616.0,2.616232369784093
299,25-29,persons,2022,3707133.0,3721270.0,14137.0,0.38134590801031415
300,30-34,persons,2022,3898653.0,3992035.0,93382.0,2.3952375346049006
301,35-39,persons,2022,3776731.0,3859987.0,83256.0,2.204446120202895
302,40-44,persons,2022,3647626.0,3685830.0,38204.0,1.047366149928748
303,45-49,persons,2022,3450149.0,3479074.0,28925.0,0.8383695892554206
304,50-54,persons,2022,3840156.0,3866574.0,26418.0,0.6879408024049023
305,55-59,persons,2022,3863346.0,3853699.0,-9647.0,-0.24970582495070334
306,60-64,persons,2022,3403034.0,3381015.0,-22019.0,-0.6470402587808409
307,65-69,persons,2022,2871651.0,2825765.0,-45886.0,-1.5978961231709565
308,70-74,persons,2022,2704689.0,2657722.0,-46967.0,-1.7365027920030731
309,75-79,persons,2022,2323157.0,2283760.0,-39397.0,-1.695838895089742
310,80-84,persons,2022,1471370.0,1437660.0,-33710.0,-2.2910620714028425
311,85-89,persons,2022,930819.0,904522.0,-26297.0,-2.8251464570448177
312,90-94,persons,2022,419048.0,402579.0,-16469.0,-3.930098699910273
313,95-99,persons,2022,111288.0,103462.0,-7826.0,-7.032204730069728
314,100&over,persons,2022,15003.0,14285.0,-718.0,-4.785709524761715
315,0-4,male,2023,1601888.0,1555337.0,-46551.0,-2.90600841007611
316,5-9,male,2023,1769504.0,1699648.0,-69856.0,-3.94777293524061
317,10-14,male,2023,1844843.0,1798745.0,-46098.0,-2.4987492160579516
318,15-19,male,2023,1734211.0,1761118.0,26907.0,1.551541306104044
319,20-24,male,2023,1705836.0,1807379.0,101543.0,5.952682438405567
320,25-29,male,2023,1888732.0,1898591.0,9859.0,0.5219904147332708
321,30-34,male,2023,1965640.0,1978361.0,12721.0,0.6471683522923831
322,35-39,male,2023,1891327.0,1922683.0,31356.0,1.6578835917850272
323,40-44,male,2023,1840546.0,1847200.0,6654.0,0.36152315671545293
324,45-49,male,2023,1686963.0,1694911.0,7948.0,0.47114252061248524
325,50-54,male,2023,1871162.0,1878389.0,7227.0,0.3862305882654735
326,55-59,male,2023,1902985.0,1900182.0,-2803.0,-0.14729490773705523
327,60-64,male,2023,1712477.0,1705316.0,-7161.0,-0.41816620018838213
328,65-69,male,2023,1423440.0,1402175.0,-21265.0,-1.4939161467993032
329,70-74,male,2023,1260928.0,1233102.0,-27826.0,-2.206787381991676
330,75-79,male,2023,1139394.0,1112987.0,-26407.0,-2.3176355150193872
331,80-84,male,2023,676516.0,654181.0,-22335.0,-3.3014740227873403
332,85-89,male,2023,396295.0,378919.0,-17376.0,-4.384612473031454
333,90-94,male,2023,153799.0,142851.0,-10948.0,-7.118381784016801
334,95-99,male,2023,33591.0,28063.0,-5528.0,-16.456789020868683
335,100&over,male,2023,3229.0,2523.0,-706.0,-21.86435428925364
336,0-4,female,2023,1527314.0,1482408.0,-44906.0,-2.940194354271617
337,5-9,female,2023,1682447.0,1621570.0,-60877.0,-3.6183606378090962
338,10-14,female,2023,1756562.0,1712600.0,-43962.0,-2.5027297641643163
339,15-19,female,2023,1641377.0,1661858.0,20481.0,1.247793773155101
340,20-24,female,2023,1606048.0,1743128.0,137080.0,8.535236804877563
341,25-29,female,2023,1789037.0,1930672.0,141635.0,7.91682899794694
342,30-34,female,2023,1917667.0,2087616.0,169949.0,8.862279008816444
343,35-39,female,2023,1913961.0,2053294.0,139333.0,7.279824406035441
344,40-44,female,2023,1881596.0,1946569.0,64973.0,3.453079194471077
345,45-49,female,2023,1711031.0,1748589.0,37558.0,2.195050820236454
346,50-54,female,2023,1919211.0,1940691.0,21480.0,1.1192099253286898
347,55-59,female,2023,1969119.0,1971334.0,2215.0,0.11248685325772592
348,60-64,female,2023,1784538.0,1770575.0,-13963.0,-0.7824434111237755
349,65-69,female,2023,1510378.0,1483516.0,-26862.0,-1.7784951846491408
350,70-74,female,2023,1383793.0,1358083.0,-25710.0,-1.8579368446003122
351,75-79,female,2023,1294007.0,1276390.0,-17617.0,-1.3614300386319393
352,80-84,female,2023,841955.0,824712.0,-17243.0,-2.047971684947533
353,85-89,female,2023,562084.0,548611.0,-13473.0,-2.396972694472712
354,90-94,female,2023,271487.0,261413.0,-10074.0,-3.7106749126109166
355,95-99,female,2023,78607.0,72975.0,-5632.0,-7.164756319411756
356,100&over,female,2023,11996.0,10946.0,-1050.0,-8.752917639213072
357,0-4,persons,2023,3129202.0,3037745.0,-91457.0,-2.922694028701247
358,5-9,persons,2023,3451951.0,3321218.0,-130733.0,-3.7872206181373955
359,10-14,persons,2023,3601405.0,3511345.0,-90060.0,-2.5006907026563243
360,15-19,persons,2023,3375588.0,3422976.0,47388.0,1.4038443080138927
361,20-24,persons,2023,3311884.0,3550507.0,238623.0,7.205053075530424
362,25-29,persons,2023,3677769.0,3829263.0,151494.0,4.119182036718456
363,30-34,persons,2023,3883307.0,4065977.0,182670.0,4.703980396090239
364,35-39,persons,2023,3805288.0,3975977.0,170689.0,4.485573759463147
365,40-44,persons,2023,3722142.0,3793769.0,71627.0,1.9243489367143973
366,45-49,persons,2023,3397994.0,3443500.0,45506.0,1.3392018938232382
367,50-54,persons,2023,3790373.0,3819080.0,28707.0,0.7573660956322769
368,55-59,persons,2023,3872104.0,3871516.0,-588.0,-0.015185542537080616
369,60-64,persons,2023,3497015.0,3475891.0,-21124.0,-0.6040580323504474
370,65-69,persons,2023,2933818.0,2885691.0,-48127.0,-1.640422139341977
371,70-74,persons,2023,2644721.0,2591185.0,-53536.0,-2.024258891580624
372,75-79,persons,2023,2433401.0,2389377.0,-44024.0,-1.8091551700685584
373,80-84,persons,2023,1518471.0,1478893.0,-39578.0,-2.606437659988238
374,85-89,persons,2023,958379.0,927530.0,-30849.0,-3.218872700674785
375,90-94,persons,2023,425286.0,404264.0,-21022.0,-4.9430265750577265
376,95-99,persons,2023,112198.0,101038.0,-11160.0,-9.946701367225797
377,100&over,persons,2023,15225.0,13469.0,-1756.0,-11.533661740558292
378,0-4,male,2024,1598494.0,1540171.0,-58323.0,-3.6486217652365287
379,5-9,male,2024,1742118.0,1694182.0,-47936.0,-2.751593175663187
380,10-14,male,2024,1853059.0,1798882.0,-54177.0,-2.923652188084675
381,15-19,male,2024,1775111.0,1795141.0,20030.0,1.128380140734861
382,20-24,male,2024,1698012.0,1860880.0,162868.0,9.591687220113874
383,25-29,male,2024,1871775.0,1945598.0,73823.0,3.9440103644935958
384,30-34,male,2024,1966896.0,2018932.0,52036.0,2.6455898024094817
385,35-39,male,2024,1908246.0,1973333.0,65087.0,3.4108285828975933
386,40-44,male,2024,1848824.0,1869913.0,21089.0,1.1406710427817899
387,45-49,male,2024,1699526.0,1712015.0,12489.0,0.734851952838615
388,50-54,male,2024,1833186.0,1840565.0,7379.0,0.4025232573235885
389,55-59,male,2024,1899139.0,1900315.0,1176.0,0.06192279764672307
390,60-64,male,2024,1758775.0,1748661.0,-10114.0,-0.5750593452829384
391,65-69,male,2024,1457716.0,1436992.0,-20724.0,-1.4216761015177168
392,70-74,male,2024,1250930.0,1221839.0,-29091.0,-2.325549790955529
393,75-79,male,2024,1162410.0,1133138.0,-29272.0,-2.5182164640703366
