Age Group,Sex,Year,Population
 25-29,Female,2045,1850.461
 30-34,Female,2045,1972.771
 35-39,Female,2045,1900.19
 40-44,Female,2045,1710.125
 45-49,Female,2045,1796.206
 50-54,Female,2045,1904.733
 55-59,Female,2045,1923.513
 60-64,Female,2045,1868.104
 65-69,Female,2045,1690.849
 70-74,Female,2045,1690.128
 75-79,Female,2045,1664.116
 80-84,Female,2045,1407.308
 85-89,Female,2045,913.114
 90-94,Female,2045,459.985
 95-99,Female,2045,163.203
 100 & over,Female,2045,21.021
  0-4,Persons,2045,3416.718
  5-9,Persons,2045,3387.297
 10-14,Persons,2045,3316.151
 15-19,Persons,2045,3348.799
 20-24,Persons,2045,3540.039
 25-29,Persons,2045,3811.673
 30-34,Persons,2045,4051.663
 35-39,Persons,2045,3886.259
 40-44,Persons,2045,3479.448
 45-49,Persons,2045,3648.089
 50-54,Persons,2045,3826.413
 55-59,Persons,2045,3800.966
 60-64,Persons,2045,3646.813
 65-69,Persons,2045,3291.661
 70-74,Persons,2045,3248.376
 75-79,Persons,2045,3139.301
 80-84,Persons,2045,2592.086
 85-89,Persons,2045,1623.685
 90-94,Persons,2045,777.062
 95-99,Persons,2045,260.297
 100 & over,Persons,2045,31.476
  0-4,Male,2046,1754.141
  5-9,Male,2046,1749.584
 10-14,Male,2046,1709.578
 15-19,Male,2046,1721.377
 20-24,Male,2046,1818.809
 25-29,Male,2046,1931.595
 30-34,Male,2046,2074.32
 35-39,Male,2046,2019.13
 40-44,Male,2046,1799.923
 45-49,Male,2046,1822.928
 50-54,Male,2046,1902.686
 55-59,Male,2046,1898.301
 60-64,Male,2046,1786.64
 65-69,Male,2046,1635.378
 70-74,Male,2046,1519.145
 75-79,Male,2046,1477.173
 80-84,Male,2046,1207.305
 85-89,Male,2046,738.286
 90-94,Male,2046,326.316
 95-99,Male,2046,97.584
 100 & over,Male,2046,11.137
  0-4,Female,2046,1671.917
  5-9,Female,2046,1668.649
 10-14,Female,2046,1628.457
 15-19,Female,2046,1631.76
 20-24,Female,2046,1714.363
 25-29,Female,2046,1823.218
 30-34,Female,2046,1967.433
 35-39,Female,2046,1931.796
 40-44,Female,2046,1737.329
 45-49,Female,2046,1771.305
 50-54,Female,2046,1877.149
 55-59,Female,2046,1933.88
 60-64,Female,2046,1872.625
 65-69,Female,2046,1729.877
 70-74,Female,2046,1643.749
 75-79,Female,2046,1664.429
 80-84,Female,2046,1435.573
 85-89,Female,2046,946.952
 90-94,Female,2046,470.41
 95-99,Female,2046,163.671
 100 & over,Female,2046,22.182
  0-4,Persons,2046,3426.058
  5-9,Persons,2046,3418.233
 10-14,Persons,2046,3338.035
 15-19,Persons,2046,3353.137
 20-24,Persons,2046,3533.172
 25-29,Persons,2046,3754.813
 30-34,Persons,2046,4041.753
 35-39,Persons,2046,3950.926
 40-44,Persons,2046,3537.252
 45-49,Persons,2046,3594.233
 50-54,Persons,2046,3779.835
 55-59,Persons,2046,3832.181
 60-64,Persons,2046,3659.265
 65-69,Persons,2046,3365.255
 70-74,Persons,2046,3162.894
 75-79,Persons,2046,3141.602
 80-84,Persons,2046,2642.878
 85-89,Persons,2046,1685.238
 90-94,Persons,2046,796.726
 95-99,Persons,2046,261.255
 100 & over,Persons,2046,33.319
  0-4,Male,2047,1756.192
  5-9,Male,2047,1764.279
 10-14,Male,2047,1722.553
 15-19,Male,2047,1725.231
 20-24,Male,2047,1817.303
 25-29,Male,2047,1908.05
 30-34,Male,2047,2052.786
 35-39,Male,2047,2052.213
 40-44,Male,2047,1845.703
 45-49,Male,2047,1789.101
 50-54,Male,2047,1892.358
 55-59,Male,2047,1916.227
 60-64,Male,2047,1790.771
 65-69,Male,2047,1670.164
 70-74,Male,2047,1484.076
 75-79,Male,2047,1470.459
 80-84,Male,2047,1224.331
 85-89,Male,2047,767.591
 90-94,Male,2047,338.493
 95-99,Male,2047,96.652
 100 & over,Male,2047,13.175
  0-4,Female,2047,1673.859
  5-9,Female,2047,1682.641
 10-14,Female,2047,1640.803
 15-19,Female,2047,1635.419
 20-24,Female,2047,1712.885
 25-29,Female,2047,1801.583
 30-34,Female,2047,1945.677
 35-39,Female,2047,1965.449
 40-44,Female,2047,1780.134
 45-49,Female,2047,1737.34
 50-54,Female,2047,1854.072
 55-59,Female,2047,1939.307
 60-64,Female,2047,1878.912
 65-69,Female,2047,1773.986
 70-74,Female,2047,1603.654
 75-79,Female,2047,1654.44
 80-84,Female,2047,1453.142
 85-89,Female,2047,982.559
 90-94,Female,2047,485.526
 95-99,Female,2047,161.436
 100 & over,Female,2047,25.834
  0-4,Persons,2047,3430.051
  5-9,Persons,2047,3446.92
 10-14,Persons,2047,3363.356
 15-19,Persons,2047,3360.65
 20-24,Persons,2047,3530.188
 25-29,Persons,2047,3709.633
 30-34,Persons,2047,3998.463
 35-39,Persons,2047,4017.662
 40-44,Persons,2047,3625.837
 45-49,Persons,2047,3526.441
 50-54,Persons,2047,3746.43
 55-59,Persons,2047,3855.534
 60-64,Persons,2047,3669.683
 65-69,Persons,2047,3444.15
 70-74,Persons,2047,3087.73
 75-79,Persons,2047,3124.899
 80-84,Persons,2047,2677.473
 85-89,Persons,2047,1750.15
 90-94,Persons,2047,824.019
 95-99,Persons,2047,258.088
 100 & over,Persons,2047,39.009
  0-4,Male,2048,1755.619
  5-9,Male,2048,1777.109
 10-14,Male,2048,1737.053
 15-19,Male,2048,1731.031
 20-24,Male,2048,1816.963
 25-29,Male,2048,1892.684
 30-34,Male,2048,2030.565
 35-39,Male,2048,2064.872
 40-44,Male,2048,1897.083
 45-49,Male,2048,1769.528
 50-54,Male,2048,1879.992
 55-59,Male,2048,1915.127
 60-64,Male,2048,1806.873
 65-69,Male,2048,1700.766
 70-74,Male,2048,1466.333
 75-79,Male,2048,1456.984
 80-84,Male,2048,1232.325
 85-89,Male,2048,795.242
 90-94,Male,2048,352.557
 95-99,Male,2048,98.233
 100 & over,Male,2048,14.064
  0-4,Female,2048,1673.303
  5-9,Female,2048,1694.857
 10-14,Female,2048,1654.597
 15-19,Female,2048,1640.935
 20-24,Female,2048,1712.518
 25-29,Female,2048,1788.179
 30-34,Female,2048,1924.498
 35-39,Female,2048,1976.675
 40-44,Female,2048,1829.676
 45-49,Female,2048,1716.883
 50-54,Female,2048,1836.374
 55-59,Female,2048,1925.365
 60-64,Female,2048,1891.053
 65-69,Female,2048,1813.159
 70-74,Female,2048,1581.719
 75-79,Female,2048,1635.176
 80-84,Female,2048,1461.373
 85-89,Female,2048,1017.319
 90-94,Female,2048,503.374
 95-99,Female,2048,162.77
 100 & over,Female,2048,27.494
  0-4,Persons,2048,3428.922
  5-9,Persons,2048,3471.966
 10-14,Persons,2048,3391.65
 15-19,Persons,2048,3371.966
 20-24,Persons,2048,3529.481
 25-29,Persons,2048,3680.863
 30-34,Persons,2048,3955.063
 35-39,Persons,2048,4041.547
 40-44,Persons,2048,3726.759
 45-49,Persons,2048,3486.411
 50-54,Persons,2048,3716.366
 55-59,Persons,2048,3840.492
 60-64,Persons,2048,3697.926
 65-69,Persons,2048,3513.925
 70-74,Persons,2048,3048.052
 75-79,Persons,2048,3092.16
 80-84,Persons,2048,2693.698
 85-89,Persons,2048,1812.561
 90-94,Persons,2048,855.931
 95-99,Persons,2048,261.003
 100 & over,Persons,2048,41.558
  0-4,Male,2049,1752.901
  5-9,Male,2049,1787.32
 10-14,Male,2049,1752.751
 15-19,Male,2049,1738.689
 20-24,Male,2049,1817.073
 25-29,Male,2049,1888.974
 30-34,Male,2049,2003.203
 35-39,Male,2049,2072.954
 40-44,Male,2049,1937.162
 45-49,Male,2049,1761.32
 50-54,Male,2049,1863.579
 55-59,Male,2049,1916.846
 60-64,Male,2049,1823.598
 65-69,Male,2049,1709.725
 70-74,Male,2049,1480.615
 75-79,Male,2049,1431.905
 80-84,Male,2049,1236.205
 85-89,Male,2049,823.68
 90-94,Male,2049,367.233
 95-99,Male,2049,100.755
 100 & over,Male,2049,14.422
  0-4,Female,2049,1670.707
  5-9,Female,2049,1704.574
 10-14,Female,2049,1669.544
 15-19,Female,2049,1648.218
 20-24,Female,2049,1712.584
 25-29,Female,2049,1784.513
 30-34,Female,2049,1899.209
 35-39,Female,2049,1983.488
 40-44,Female,2049,1868.031
 45-49,Female,2049,1708.198
 50-54,Female,2049,1818.407
 55-59,Female,2049,1915.102
 60-64,Female,2049,1900.705
 65-69,Female,2049,1826.384
 70-74,Female,2049,1594.973
 75-79,Female,2049,1603.713
 80-84,Female,2049,1464.498
 85-89,Female,2049,1052.917
 90-94,Female,2049,522.086
 95-99,Female,2049,166.229
 100 & over,Female,2049,28.117
  0-4,Persons,2049,3423.608
  5-9,Persons,2049,3491.894
 10-14,Persons,2049,3422.295
 15-19,Persons,2049,3386.907
 20-24,Persons,2049,3529.657
 25-29,Persons,2049,3673.487
 30-34,Persons,2049,3902.412
 35-39,Persons,2049,4056.442
 40-44,Persons,2049,3805.193
 45-49,Persons,2049,3469.518
 50-54,Persons,2049,3681.986
 55-59,Persons,2049,3831.948
 60-64,Persons,2049,3724.303
 65-69,Persons,2049,3536.109
 70-74,Persons,2049,3075.588
 75-79,Persons,2049,3035.618
 80-84,Persons,2049,2700.703
 85-89,Persons,2049,1876.597
 90-94,Persons,2049,889.319
 95-99,Persons,2049,266.984
 100 & over,Persons,2049,42.539
  0-4,Male,2050,1748.329
  5-9,Male,2050,1794.843
 10-14,Male,2050,1768.956
 15-19,Male,2050,1748.088
 20-24,Male,2050,1818.077
 25-29,Male,2050,1883.855
 30-34,Male,2050,1977.899
 35-39,Male,2050,2073.836
 40-44,Male,2050,1977.483
 45-49,Male,2050,1768.234
 50-54,Male,2050,1846.655
 55-59,Male,2050,1902.085
 60-64,Male,2050,1838.147
 65-69,Male,2050,1717.346
 70-74,Male,2050,1510.415
 75-79,Male,2050,1408.975
 80-84,Male,2050,1233.062
 85-89,Male,2050,849.692
 90-94,Male,2050,383.114
 95-99,Male,2050,103.528
 100 & over,Male,2050,14.602
  0-4,Female,2050,1666.341
  5-9,Female,2050,1711.734
 10-14,Female,2050,1684.966
 15-19,Female,2050,1657.156
 20-24,Female,2050,1713.509
 25-29,Female,2050,1779.535
 30-34,Female,2050,1876.433
 35-39,Female,2050,1982.591
 40-44,Female,2050,1906.746
 45-49,Female,2050,1715.855
 50-54,Female,2050,1798.472
 55-59,Female,2050,1895.961
 60-64,Female,2050,1904.45
 65-69,Female,2050,1830.88
 70-74,Female,2050,1628.367
 75-79,Female,2050,1574.649
 80-84,Female,2050,1458.212
 85-89,Female,2050,1086.166
 90-94,Female,2050,542.931
 95-99,Female,2050,169.686
 100 & over,Female,2050,28.478
  0-4,Persons,2050,3414.67
  5-9,Persons,2050,3506.577
 10-14,Persons,2050,3453.922
 15-19,Persons,2050,3405.244
 20-24,Persons,2050,3531.586
 25-29,Persons,2050,3663.39
 30-34,Persons,2050,3854.332
 35-39,Persons,2050,4056.427
 40-44,Persons,2050,3884.229
 45-49,Persons,2050,3484.089
 50-54,Persons,2050,3645.127
 55-59,Persons,2050,3798.046
 60-64,Persons,2050,3742.597
 65-69,Persons,2050,3548.226
 70-74,Persons,2050,3138.782
 75-79,Persons,2050,2983.624
 80-84,Persons,2050,2691.274
 85-89,Persons,2050,1935.858
 90-94,Persons,2050,926.045
 95-99,Persons,2050,273.214
 100 & over,Persons,2050,43.08
  0-4,Male,2051,1742.315
  5-9,Male,2051,1799.634
 10-14,Male,2051,1784.801
 15-19,Male,2051,1759.31
 20-24,Male,2051,1820.316
 25-29,Male,2051,1880.399
 30-34,Male,2051,1948.4
 35-39,Male,2051,2069.354
 40-44,Male,2051,2010.465
 45-49,Male,2051,1798.773
 50-54,Male,2051,1818.254
 55-59,Male,2051,1883.77
 60-64,Male,2051,1859.054
 65-69,Male,2051,1725.823
 70-74,Male,2051,1544.12
 75-79,Male,2051,1375.548
 80-84,Male,2051,1237.542
 85-89,Male,2051,868.605
 90-94,Male,2051,400.877
 95-99,Male,2051,107.794
 100 & over,Male,2051,14.767
  0-4,Female,2051,1660.605
  5-9,Female,2051,1716.294
 10-14,Female,2051,1700.047
 15-19,Female,2051,1667.825
 20-24,Female,2051,1715.627
 25-29,Female,2051,1776.156
 30-34,Female,2051,1849.268
 35-39,Female,2051,1977.326
 40-44,Female,2051,1938.293
 45-49,Female,2051,1743.032
 50-54,Female,2051,1773.899
 55-59,Female,2051,1868.929
 60-64,Female,2051,1915.013
 65-69,Female,2051,1835.869
 70-74,Female,2051,1666.719
 75-79,Female,2051,1533.044
 80-84,Female,2051,1461.038
 85-89,Female,2051,1110.637
 90-94,Female,2051,566.337
 95-99,Female,2051,175.295
 100 & over,Female,2051,28.68
  0-4,Persons,2051,3402.92
  5-9,Persons,2051,3515.928
 10-14,Persons,2051,3484.848
 15-19,Persons,2051,3427.135
 20-24,Persons,2051,3535.943
 25-29,Persons,2051,3656.555
 30-34,Persons,2051,3797.668
 35-39,Persons,2051,4046.68
 40-44,Persons,2051,3948.758
 45-49,Persons,2051,3541.805
 50-54,Persons,2051,3592.153
 55-59,Persons,2051,3752.699
 60-64,Persons,2051,3774.067
 65-69,Persons,2051,3561.692
 70-74,Persons,2051,3210.839
 75-79,Persons,2051,2908.592
 80-84,Persons,2051,2698.58
 85-89,Persons,2051,1979.242
 90-94,Persons,2051,967.214
 95-99,Persons,2051,283.089
 100 & over,Persons,2051,43.447
  0-4,Male,2052,1735.336
  5-9,Male,2052,1801.692
 10-14,Male,2052,1799.493
 15-19,Male,2052,1772.287
 20-24,Male,2052,1824.186
 25-29,Male,2052,1878.92
 30-34,Male,2052,1924.959
 35-39,Male,2052,2047.982
 40-44,Male,2052,2043.474
 45-49,Male,2052,1844.349
 50-54,Male,2052,1785.043
 55-59,Male,2052,1873.975
 60-64,Male,2052,1876.97
 65-69,Male,2052,1730.532
 70-74,Male,2052,1577.778
 75-79,Male,2052,1345.785
 80-84,Male,2052,1234.63
 85-89,Male,2052,883.89
 90-94,Male,2052,419.771
 95-99,Male,2052,113.072
 100 & over,Male,2052,15.003
  0-4,Female,2052,1653.947
  5-9,Female,2052,1718.25
 10-14,Female,2052,1714.035
 15-19,Female,2052,1680.167
 20-24,Female,2052,1719.293
 25-29,Female,2052,1774.686
 30-34,Female,2052,1827.702
 35-39,Female,2052,1955.687
 40-44,Female,2052,1971.888
 45-49,Female,2052,1785.727
 50-54,Female,2052,1740.319
 55-59,Female,2052,1846.381
 60-64,Female,2052,1920.688
 65-69,Female,2052,1842.562
 70-74,Female,2052,1709.733
 75-79,Female,2052,1497.189
 80-84,Female,2052,1454.461
 85-89,Female,2052,1126.967
 90-94,Female,2052,591.203
 95-99,Female,2052,182.784
 100 & over,Female,2052,29.005
  0-4,Persons,2052,3389.283
  5-9,Persons,2052,3519.942
 10-14,Persons,2052,3513.528
 15-19,Persons,2052,3452.454
 20-24,Persons,2052,3543.479
 25-29,Persons,2052,3653.606
 30-34,Persons,2052,3752.661
 35-39,Persons,2052,4003.669
 40-44,Persons,2052,4015.362
 45-49,Persons,2052,3630.076
 50-54,Persons,2052,3525.362
 55-59,Persons,2052,3720.356
 60-64,Persons,2052,3797.658
 65-69,Persons,2052,3573.094
 70-74,Persons,2052,3287.511
 75-79,Persons,2052,2842.974
 80-84,Persons,2052,2689.091
 85-89,Persons,2052,2010.857
 90-94,Persons,2052,1010.974
 95-99,Persons,2052,295.856
 100 & over,Persons,2052,44.008
  0-4,Male,2053,1727.886
  5-9,Male,2053,1801.135
 10-14,Male,2053,1812.317
 15-19,Male,2053,1786.79
 20-24,Male,2053,1829.998
 25-29,Male,2053,1878.608
 30-34,Male,2053,1909.678
 35-39,Male,2053,2025.92
 40-44,Male,2053,2056.176
 45-49,Male,2053,1895.483
 50-54,Male,2053,1765.944
 55-59,Male,2053,1862.125
 60-64,Male,2053,1876.356
 65-69,Male,2053,1746.834
 70-74,Male,2053,1607.434
 75-79,Male,2053,1331.699
 80-84,Male,2053,1225.532
 85-89,Male,2053,892.524
 90-94,Male,2053,437.895
 95-99,Male,2053,119.186
 100 & over,Male,2053,15.557
  0-4,Female,2053,1646.836
  5-9,Female,2053,1717.703
 10-14,Female,2053,1726.254
 15-19,Female,2053,1693.96
 20-24,Female,2053,1724.812
 25-29,Female,2053,1774.328
 30-34,Female,2053,1814.352
 35-39,Female,2053,1934.622
 40-44,Female,2053,1983.141
 45-49,Female,2053,1835.125
 50-54,Female,2053,1720.17
 55-59,Female,2053,1829.114
 60-64,Female,2053,1907.298
 65-69,Female,2053,1854.975
 70-74,Female,2053,1747.92
 75-79,Female,2053,1478.276
 80-84,Female,2053,1439.386
 85-89,Female,2053,1136.133
 90-94,Female,2053,615.749
 95-99,Female,2053,191.542
 100 & over,Female,2053,29.796
  0-4,Persons,2053,3374.722
  5-9,Persons,2053,3518.838
 10-14,Persons,2053,3538.571
 15-19,Persons,2053,3480.75
 20-24,Persons,2053,3554.81
 25-29,Persons,2053,3652.936
 30-34,Persons,2053,3724.03
 35-39,Persons,2053,3960.542
 40-44,Persons,2053,4039.317
 45-49,Persons,2053,3730.608
 50-54,Persons,2053,3486.114
 55-59,Persons,2053,3691.239
 60-64,Persons,2053,3783.654
 65-69,Persons,2053,3601.809
 70-74,Persons,2053,3355.354
 75-79,Persons,2053,2809.975
 80-84,Persons,2053,2664.918
 85-89,Persons,2053,2028.657
 90-94,Persons,2053,1053.644
 95-99,Persons,2053,310.728
 100 & over,Persons,2053,45.353
  0-4,Male,2054,1720.44
  5-9,Male,2054,1798.434
 10-14,Male,2054,1822.525
 15-19,Male,2054,1802.493
 20-24,Male,2054,1837.667
 25-29,Male,2054,1878.744
 30-34,Male,2054,1906.026
 35-39,Male,2054,1998.721
 40-44,Male,2054,2064.327
 45-49,Male,2054,1935.383
 50-54,Male,2054,1758.098
 55-59,Male,2054,1846.295
 60-64,Male,2054,1878.515
 65-69,Male,2054,1763.665
 70-74,Male,2054,1616.885
 75-79,Male,2054,1346.76
 80-84,Male,2054,1206.524
 85-89,Male,2054,898.571
 90-94,Male,2054,456.419
 95-99,Male,2054,125.403
 100 & over,Male,2054,16.186
  0-4,Female,2054,1639.738
  5-9,Female,2054,1715.118
 10-14,Female,2054,1735.969
 15-19,Female,2054,1708.902
 20-24,Female,2054,1732.109
 25-29,Female,2054,1774.405
 30-34,Female,2054,1810.722
 35-39,Female,2054,1909.455
 40-44,Female,2054,1989.999
 45-49,Female,2054,1873.371
 50-54,Female,2054,1711.726
 55-59,Female,2054,1811.58
 60-64,Female,2054,1897.533
 65-69,Female,2054,1864.897
 70-74,Female,2054,1761.318
 75-79,Female,2054,1492.359
 80-84,Female,2054,1413.517
 85-89,Female,2054,1141.781
 90-94,Female,2054,640.732
 95-99,Female,2054,200.556
 100 & over,Female,2054,30.855
  0-4,Persons,2054,3360.178
  5-9,Persons,2054,3513.552
 10-14,Persons,2054,3558.494
 15-19,Persons,2054,3511.395
 20-24,Persons,2054,3569.776
 25-29,Persons,2054,3653.149
 30-34,Persons,2054,3716.748
 35-39,Persons,2054,3908.176
 40-44,Persons,2054,4054.326
 45-49,Persons,2054,3808.754
 50-54,Persons,2054,3469.824
 55-59,Persons,2054,3657.875
 60-64,Persons,2054,3776.048
 65-69,Persons,2054,3628.562
 70-74,Persons,2054,3378.203
 75-79,Persons,2054,2839.119
 80-84,Persons,2054,2620.041
 85-89,Persons,2054,2040.352
 90-94,Persons,2054,1097.151
 95-99,Persons,2054,325.959
 100 & over,Persons,2054,47.041
  0-4,Male,2055,1713.447
  5-9,Male,2055,1793.874
 10-14,Male,2055,1830.053
 15-19,Male,2055,1818.694
 20-24,Male,2055,1847.087
 25-29,Male,2055,1879.766
 30-34,Male,2055,1900.961
 35-39,Male,2055,1973.585
 40-44,Male,2055,2065.31
 45-49,Male,2055,1975.542
 50-54,Male,2055,1765.196
 55-59,Male,2055,1829.923
 60-64,Male,2055,1864.596
 65-69,Male,2055,1778.513
 70-74,Male,2055,1625.327
 75-79,Male,2055,1375.913
 80-84,Male,2055,1189.23
 85-89,Male,2055,899.416
 90-94,Male,2055,473.43
 95-99,Male,2055,131.941
 100 & over,Male,2055,16.813
  0-4,Female,2055,1633.069
  5-9,Female,2055,1710.771
 10-14,Female,2055,1743.128
 15-19,Female,2055,1724.322
 20-24,Female,2055,1741.066
 25-29,Female,2055,1775.336
 30-34,Female,2055,1805.782
 35-39,Female,2055,1886.795
 40-44,Female,2055,1989.18
 45-49,Female,2055,1911.979
 50-54,Female,2055,1719.502
 55-59,Female,2055,1792.063
 60-64,Female,2055,1879.017
 65-69,Female,2055,1869.074
 70-74,Female,2055,1766.521
 75-79,Female,2055,1525.282
 80-84,Female,2055,1389.652
 85-89,Female,2055,1140.028
 90-94,Female,2055,664.003
 95-99,Female,2055,210.154
 100 & over,Female,2055,31.817
  0-4,Persons,2055,3346.516
  5-9,Persons,2055,3504.645
 10-14,Persons,2055,3573.181
 15-19,Persons,2055,3543.016
 20-24,Persons,2055,3588.153
 25-29,Persons,2055,3655.102
 30-34,Persons,2055,3706.743
 35-39,Persons,2055,3860.38
 40-44,Persons,2055,4054.49
 45-49,Persons,2055,3887.521
 50-54,Persons,2055,3484.698
 55-59,Persons,2055,3621.986
 60-64,Persons,2055,3743.613
 65-69,Persons,2055,3647.587
 70-74,Persons,2055,3391.848
 75-79,Persons,2055,2901.195
 80-84,Persons,2055,2578.882
 85-89,Persons,2055,2039.444
 90-94,Persons,2055,1137.433
 95-99,Persons,2055,342.095
 100 & over,Persons,2055,48.63
  0-4,Male,2056,1707.271
  5-9,Male,2056,1787.878
 10-14,Male,2056,1834.844
 15-19,Male,2056,1834.541
 20-24,Male,2056,1858.327
 25-29,Male,2056,1882.024
 30-34,Male,2056,1897.555
 35-39,Male,2056,1944.273
 40-44,Male,2056,2060.969
 45-49,Male,2056,2008.427
 50-54,Male,2056,1795.67
 55-59,Male,2056,1802.256
 60-64,Male,2056,1847.284
 65-69,Male,2056,1799.5
 70-74,Male,2056,1634.535
 75-79,Male,2056,1408.262
 80-84,Male,2056,1163.633
 85-89,Male,2056,906.287
 90-94,Male,2056,486.543
 95-99,Male,2056,139.419
 100 & over,Male,2056,17.727
  0-4,Female,2056,1627.172
  5-9,Female,2056,1705.056
 10-14,Female,2056,1747.688
 15-19,Female,2056,1739.404
 20-24,Female,2056,1751.75
 25-29,Female,2056,1777.459
 30-34,Female,2056,1802.434
 35-39,Female,2056,1859.754
 40-44,Female,2056,1984.012
 45-49,Female,2056,1943.465
 50-54,Female,2056,1746.655
 55-59,Female,2056,1767.953
 60-64,Female,2056,1852.799
 65-69,Female,2056,1879.928
 70-74,Female,2056,1772.185
 75-79,Female,2056,1562.553
 80-84,Female,2056,1355.318
 85-89,Female,2056,1145.951
 90-94,Female,2056,681.885
 95-99,Female,2056,221.089
 100 & over,Female,2056,33.228
  0-4,Persons,2056,3334.443
  5-9,Persons,2056,3492.934
 10-14,Persons,2056,3582.532
 15-19,Persons,2056,3573.945
 20-24,Persons,2056,3610.077
 25-29,Persons,2056,3659.483
 30-34,Persons,2056,3699.989
 35-39,Persons,2056,3804.027
 40-44,Persons,2056,4044.981
 45-49,Persons,2056,3951.892
 50-54,Persons,2056,3542.325
 55-59,Persons,2056,3570.209
 60-64,Persons,2056,3700.083
 65-69,Persons,2056,3679.428
 70-74,Persons,2056,3406.72
 75-79,Persons,2056,2970.815
 80-84,Persons,2056,2518.951
 85-89,Persons,2056,2052.238
 90-94,Persons,2056,1168.428
 95-99,Persons,2056,360.508
 100 & over,Persons,2056,50.955
  0-4,Male,2057,1702.186
  5-9,Male,2057,1780.918
 10-14,Male,2057,1836.906
 15-19,Male,2057,1849.234
 20-24,Male,2057,1871.32
 25-29,Male,2057,1885.912
 30-34,Male,2057,1896.121
 35-39,Male,2057,1921.001
 40-44,Male,2057,2039.836
 45-49,Male,2057,2041.345
 50-54,Male,2057,1840.999
 55-59,Male,2057,1769.861
 60-64,Male,2057,1838.264
 65-69,Male,2057,1817.416
 70-74,Male,2057,1640.028
 75-79,Male,2057,1440.15
 80-84,Male,2057,1141.182
 85-89,Male,2057,907.57
 90-94,Male,2057,497.973
 95-99,Male,2057,147.44
 100 & over,Male,2057,18.822
  0-4,Female,2057,1622.32
  5-9,Female,2057,1698.415
 10-14,Female,2057,1749.649
 15-19,Female,2057,1753.392
 20-24,Female,2057,1764.107
 25-29,Female,2057,1781.137
 30-34,Female,2057,1801.0
 35-39,Female,2057,1838.293
 40-44,Female,2057,1962.532
 45-49,Female,2057,1976.994
 50-54,Female,2057,1789.205
 55-59,Female,2057,1734.931
 60-64,Female,2057,1831.012
 65-69,Female,2057,1885.979
 70-74,Female,2057,1779.459
 75-79,Female,2057,1603.801
 80-84,Female,2057,1325.921
 85-89,Female,2057,1143.91
 90-94,Female,2057,694.922
 95-99,Female,2057,232.856
 100 & over,Female,2057,35.044
  0-4,Persons,2057,3324.506
  5-9,Persons,2057,3479.333
 10-14,Persons,2057,3586.555
 15-19,Persons,2057,3602.626
 20-24,Persons,2057,3635.427
 25-29,Persons,2057,3667.049
 30-34,Persons,2057,3697.121
 35-39,Persons,2057,3759.294
 40-44,Persons,2057,4002.368
 45-49,Persons,2057,4018.339
 50-54,Persons,2057,3630.204
 55-59,Persons,2057,3504.792
 60-64,Persons,2057,3669.276
 65-69,Persons,2057,3703.395
 70-74,Persons,2057,3419.487
 75-79,Persons,2057,3043.951
 80-84,Persons,2057,2467.103
 85-89,Persons,2057,2051.48
 90-94,Persons,2057,1192.895
 95-99,Persons,2057,380.296
 100 & over,Persons,2057,53.866
  0-4,Male,2058,1698.4
  5-9,Male,2058,1773.489
 10-14,Male,2058,1836.35
 15-19,Male,2058,1862.056
 20-24,Male,2058,1885.835
 25-29,Male,2058,1891.75
 30-34,Male,2058,1895.848
 35-39,Male,2058,1905.852
 40-44,Male,2058,2018.001
 45-49,Male,2058,2054.113
 50-54,Male,2058,1891.82
 55-59,Male,2058,1751.391
 60-64,Male,2058,1827.166
 65-69,Male,2058,1817.508
 70-74,Male,2058,1656.59
 75-79,Male,2058,1468.288
 80-84,Male,2058,1132.04
 85-89,Male,2058,903.604
 90-94,Male,2058,505.528
 95-99,Male,2058,155.238
 100 & over,Male,2058,20.111
  0-4,Female,2058,1618.706
  5-9,Female,2058,1691.324
 10-14,Female,2058,1749.112
 15-19,Female,2058,1765.61
 20-24,Female,2058,1777.914
 25-29,Female,2058,1786.667
 30-34,Female,2058,1800.672
 35-39,Female,2058,1825.023
 40-44,Female,2058,1941.614
 45-49,Female,2058,1988.283
 50-54,Female,2058,1838.402
 55-59,Female,2058,1715.221
 60-64,Female,2058,1814.372
 65-69,Female,2058,1873.397
 70-74,Female,2058,1792.263
 75-79,Female,2058,1640.37
 80-84,Female,2058,1311.561
 85-89,Female,2058,1134.633
 90-94,Female,2058,703.653
 95-99,Female,2058,244.588
 100 & over,Female,2058,37.183
  0-4,Persons,2058,3317.106
  5-9,Persons,2058,3464.813
 10-14,Persons,2058,3585.462
 15-19,Persons,2058,3627.666
 20-24,Persons,2058,3663.749
 25-29,Persons,2058,3678.417
 30-34,Persons,2058,3696.52
 35-39,Persons,2058,3730.875
 40-44,Persons,2058,3959.615
 45-49,Persons,2058,4042.396
 50-54,Persons,2058,3730.222
 55-59,Persons,2058,3466.612
 60-64,Persons,2058,3641.538
 65-69,Persons,2058,3690.905
 70-74,Persons,2058,3448.853
 75-79,Persons,2058,3108.658
 80-84,Persons,2058,2443.601
 85-89,Persons,2058,2038.237
 90-94,Persons,2058,1209.181
 95-99,Persons,2058,399.826
 100 & over,Persons,2058,57.294
  0-4,Male,2059,1696.048
  5-9,Male,2059,1766.066
 10-14,Male,2059,1833.657
 15-19,Male,2059,1872.266
 20-24,Male,2059,1901.553
